FIPS,State,County,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10
45061,SC,Lee,32.89281998,64.07388137,1.737773153,0.3017689906,0.254942768,0.01560874089,13.50676379,22.18002081,31525,28.3,1,38.6,1,0,0
45063,SC,Lexington,76.96376781,14.09918785,5.537156381,1.407441566,0.3647228754,0.04001661642,12.23784352,24.45282041,55413,13.2,0,19.1,0,1,0
45065,SC,McCormick,48.28496042,49.5358155,0.7915567282,0.3322583798,0.08795074758,0.02931691586,23.93237565,14.48255644,41589,19.2,0,35.2,1,0,0
45067,SC,Marion,40.01572803,55.54715383,2.392474744,0.5323331922,0.4022745145,0.00604924082,14.67545823,24.41171133,30528,24.4,1,41.1,1,0,0
45069,SC,Marlboro,40.28963467,50.64113642,2.765008813,0.2557633152,4.372170186,0.01036878305,13.06121038,21.85393841,32485,28.2,1,37.9,1,0,0
45071,SC,Newberry,60.49376133,30.74810707,7.171803349,0.3092673563,0.263943692,0.02666097899,15.88727738,22.77914045,41120,19.1,0,28.5,0,0,0
45073,SC,Oconee,85.90874207,7.472432782,4.50904097,0.566827784,0.2046504113,0.01077107428,18.99209672,21.14765796,44819,18,0,25.1,0,0,0
45075,SC,Orangeburg,33.7358515,61.9301413,1.910249619,0.8118831148,0.5059404763,0.01297283273,14.84740706,23.17704673,37651,24,1,36.8,1,0,0
45077,SC,Pickens,87.1955311,6.53559686,3.139468563,1.593638865,0.1761390324,0.01174260216,13.41424545,20.37089848,44091,18.1,0,19.4,0,1,0
45079,SC,Richland,45.32254541,45.39588665,4.847023698,2.193215155,0.2566943387,0.09674801823,9.763487506,22.7703743,51065,15.8,0,22.3,0,1,0
45081,SC,Saluda,58.10314465,26.14339623,14.37484277,0.1811320755,0.2163522013,0.05534591195,16.0754717,23.0490566,41409,18.3,0,29.6,1,1,0
45083,SC,Spartanburg,70.05947796,20.44093181,5.859159289,1.997840363,0.1976736415,0.02426953962,13.44567668,24.42781922,45768,15,0,21.5,0,1,0
45085,SC,Sumter,46.92432251,46.6330405,3.286926742,1.086025908,0.3108248958,0.08654705182,12.95506998,25.52765783,41058,19.6,0,29.8,1,1,0
45087,SC,Union,66.10959566,31.15223922,0.973723283,0.272780636,0.2175339249,0.03798211388,16.46697283,22.78926833,35467,23.2,0,33.8,0,1,1
45089,SC,Williamsburg,31.1564942,65.43880545,2.001568719,0.3979897162,0.2963135113,0.008715103274,14.63846847,23.5946896,28943,33.6,1,43.3,1,0,0
45091,SC,York,72.70704595,18.84700959,4.456525105,1.501284983,0.7860292914,0.03184811986,11.33527666,25.54219212,57302,12.5,0,17.1,0,1,0
46003,SD,Aurora,93.39483395,0.332103321,3.726937269,0.6642066421,1.402214022,0,19.88929889,26.75276753,50392,9.6,0,12,0,0,1
46005,SD,Beadle,85.83745258,0.678238878,7.684791355,3.632601448,0.9483848718,0.04598229682,17.27784803,24.24991378,47592,15.5,0,21.4,0,0,0
46007,SD,Bennett,33.25561061,0.0874380647,1.952783445,0.3788982804,60.39055669,0.0874380647,11.19207228,34.65461964,40529,35.1,1,47,1,0,0
46009,SD,Bon Homme,88.89674682,0.9193776521,1.838755304,0.1414427157,6.987270156,0,19.0523338,19.73125884,48900,14.6,0,17.1,0,0,0
46011,SD,Brookings,92.32910996,0.769591741,1.989676208,2.709213202,0.8509307055,0.0281557954,9.917096825,18.88941029,55749,14.5,0,11.2,0,0,0
46013,SD,Brown,92.59259259,0.5118940078,1.357750951,0.9663025923,2.950918398,0.1149708467,16.07675673,23.19399962,52065,10.2,0,12.6,0,0,0
46015,SD,Brule,87.82112274,0.2283539486,1.427212179,0.1712654615,8.08753568,0.01902949572,17.39295909,25.84205519,50604,12.7,0,17.6,0,0,1
46017,SD,Buffalo,14.80125523,0.2092050209,1.830543933,0.05230125523,82.37447699,0,7.165271967,39.22594142,22894,36.8,1,43.5,1,0,0
46019,SD,Butte,92.58160237,0.1978239367,3.026706231,0.2077151335,1.681503462,0.06923837784,15.73689416,24.9950544,43572,13.9,0,20.1,0,0,0
46021,SD,Campbell,97.54433834,0.06821282401,1.36425648,0.272851296,0.3410641201,0,25.23874488,19.0313779,49569,9.5,0,8.6,0,0,1
46023,SD,Charles Mix,64.61824953,0.08763281849,1.665023551,0.1971738416,31.00010954,0,17.73469164,29.63084675,41005,23.3,1,34.6,1,0,0
46025,SD,Clark,97.42617177,0.1625575725,1.706854511,0.05418585749,0.05418585749,0,21.78271471,23.73340558,60544,12.6,0,21.1,1,0,1
46027,SD,Clay,90.04616272,1.291113676,1.997980381,1.658972879,2.94287363,0.02163877669,10.24956722,17.48413156,43902,19,0,17.7,0,0,0
46029,SD,Codington,94.61931171,0.3232085797,1.590333125,0.4444117971,1.880486282,0,14.87861314,24.78789437,53073,10.8,0,12.4,0,0,0
46031,SD,Corson,29.67901235,0.07407407407,2.617283951,0.2716049383,65.0617284,0.02469135802,10.44444444,34.32098765,31621,47.4,1,59.8,1,0,1
46033,SD,Custer,92.79454722,0.182570594,2.215189873,0.3286270691,2.775073028,0.02434274586,21.4946446,19.83933788,54309,10.7,0,17.7,0,1,0
46035,SD,Davison,93.80639869,0.3640278917,1.507383101,0.4665709598,2.420016407,0.05127153404,16.92473339,23.50799836,47591,13.4,0,15.1,0,0,0
46037,SD,Day,87.6357268,0.1401050788,1.085814361,0.2101576182,9.369527145,0,22.92469352,21.83887916,45131,14.2,0,18.1,0,0,1
46039,SD,Deuel,96.70027498,0.2749770852,1.970669111,0.09165902841,0.2749770852,0,19.22548121,23.5563703,54087,10,0,12.4,0,0,1
46041,SD,Dewey,20.90171666,0.09432182607,1.848707791,0.1320505565,73.83512545,0,9.715148085,34.01245048,38337,24.7,1,32.9,1,0,0
46043,SD,Douglas,96.30246502,0.3664223851,0.7661558961,0.09993337775,1.798800799,0,24.21718854,22.8847435,51915,10.4,0,12.2,0,0,1
46045,SD,Edmunds,97.00319332,0.122819946,1.424711373,0.122819946,0.4175878163,0,21.69000246,23.99901744,56304,10.7,0,14.9,0,0,0
46047,SD,Fall River,87.38370454,0.6484352974,2.241330702,0.3665069072,6.681702847,0.04228925853,23.08993516,18.80462363,44065,14.6,0,22.6,0,0,0
46049,SD,Faulk,98.26565144,0.1269035533,0.7614213198,0.08460236887,0.1269035533,0,23.68866328,23.47715736,47802,12.9,0,14.4,0,0,1
46051,SD,Grant,96.13920609,0.1359434475,2.283849918,0.2854812398,0.4893964111,0,18.5290919,23.12398042,51251,9.2,0,11,0,0,1
46053,SD,Gregory,89.39358464,0.1404823226,0.8897213767,0.2575509248,7.305080777,0,23.71809881,22.5708265,36150,18.1,0,24.9,1,0,1
46055,SD,Haakon,94.11461022,0.1032524522,0.8776458441,0.413009809,1.910170367,0.05162622612,21.7346412,22.25090346,50221,10.8,0,14.8,0,0,1
46057,SD,Hamlin,96.20531933,0.1694053871,2.524140268,0.2202270032,0.3218702355,0,17.27934948,30.57767237,57278,9,0,11.4,0,0,0
46059,SD,Hand,98.16380064,0.0874380647,0.5537744098,0.2623141941,0.2331681725,0,25.2696007,20.83940542,52718,8.5,0,10.9,0,0,1
46061,SD,Hanson,98.43890724,0,0.4503152207,0.3302311618,0.3302311618,0,14.01981387,32.4527169,59508,8.7,0,15.3,0,0,0
46063,SD,Harding,95.37848606,0.0796812749,1.593625498,0.0796812749,1.434262948,0,14.50199203,23.26693227,57053,10.2,0,13.3,0,0,1
46065,SD,Hughes,85.01351193,0.4934790271,1.797673599,0.5228527788,10.15156856,0,13.42380449,23.71636705,60582,10.8,0,13.3,0,0,0
46067,SD,Hutchinson,96.55454174,0.3813155386,1.634209451,0.1634209451,0.5447364837,0,25.03064143,23.72327387,49558,12.3,0,18.2,0,0,1
46069,SD,Hyde,88.94366197,0.07042253521,1.056338028,0.2112676056,7.957746479,0.07042253521,22.6056338,22.3943662,49820,11.1,0,14.9,0,0,1
46071,SD,Jackson,42.62619597,0.1649620587,1.253711646,0.03299241175,51.03926097,0.03299241175,13.42791158,32.89343451,36308,32.5,1,45.2,1,0,0
46073,SD,Jerauld,94.6402704,0.04828585225,4.056011589,0.193143409,0.2414292612,0.1448575567,25.06035732,21.00434573,49054,13.7,0,19.9,0,0,1
46075,SD,Jones,94.33399602,0.09940357853,1.292246521,0,1.988071571,0.3976143141,20.57654076,22.36580517,47362,13.5,0,22.6,0,0,1
46077,SD,Kingsbury,96.87257187,0.135975136,1.398601399,0.271950272,0.4662004662,0,21.75602176,21.87257187,54543,9.5,0,12.2,0,0,1
46079,SD,Lake,95.60714286,0.4910714286,1.5625,0.7053571429,0.625,0.02678571429,16.90178571,21.65178571,55300,10.1,0,11.7,0,0,0
46081,SD,Lawrence,92.74598498,0.3610407935,2.539735237,0.6515333859,1.896501639,0.02489936507,16.57052745,19.58750052,51553,12.9,0,16,0,0,0
46083,SD,Lincoln,95.2529669,0.7026858214,1.233603998,1.030605871,0.4840724547,0.01561524047,8.994378513,29.66672615,77540,4.3,0,4.8,0,1,0
46085,SD,Lyman,58.08255659,0.07989347537,1.118508655,0.2663115846,37.81624501,0.02663115846,14.59387483,29.45406125,39527,22.7,0,35.2,1,0,0
46087,SD,McCook,97.02741189,0.1423994304,1.762192951,0.1423994304,0.3915984336,0.0177999288,18.9747241,25.88109648,56382,9.5,0,13.7,0,1,0
46089,SD,McPherson,97.80398536,0.04066693778,1.016673444,0.1626677511,0.04066693778,0.1220008133,29.80886539,21.79747865,43859,15.7,0,22.5,1,0,1
46091,SD,Marshall,84.5790378,0.1073883162,6.808419244,0.1932989691,7.366838488,0,19.05068729,22.25085911,50216,12.3,0,21.3,0,0,0
46093,SD,Meade,90.23747739,1.207045687,3.039238814,0.6369426752,2.213572383,0.07077140835,11.94464103,25.22214359,55515,9.9,0,13.2,0,1,0
46095,SD,Mellette,39.30664063,0.09765625,1.46484375,0.244140625,53.3203125,0,13.52539063,32.27539063,34241,35.6,1,44.2,1,0,1
46097,SD,Miner,97.11176224,0.1255755546,1.297614064,0.3767266639,0.1674340728,0,22.26873169,24.11050649,47970,10.8,0,14.3,0,0,1
46099,SD,Minnehaha,86.24578091,3.732858121,4.119951849,1.468713857,2.320792126,0.04484622466,11.11891331,25.11565605,55605,12.2,0,14.5,0,1,0
46101,SD,Moody,80.58896084,0.5087881591,1.711378353,1.07924761,13.70644465,0,15.15572001,26.13320999,54729,10.7,0,14.6,0,0,0
46103,SD,Pennington,81.66382692,1.003486944,4.006022903,1.031223997,8.957086817,0.07528628601,13.48912311,24.60375639,52217,12.2,0,18.4,0,1,0
46105,SD,Perkins,96.68008048,0.06706908115,0.6706908115,0.1341381623,1.17370892,0,23.138833,21.42857143,44132,13.1,0,15,0,0,1
46107,SD,Potter,97.03735509,0.1288106483,0.7299270073,0.3005581795,0.8587376556,0.04293688278,26.9214255,19.57921855,54655,10,0,13,0,0,1
46109,SD,Roberts,61.46418366,0.1083850626,1.241501626,0.2069169376,34.0723224,0,17.32190364,28.37718002,42744,20,1,29,1,0,0
46111,SD,Sanborn,97.49469214,0,1.18895966,0.16985138,0.2547770701,0,20.25477707,21.78343949,49638,11.9,0,18.1,0,0,1
46113,SD,Shannon,2.804357427,0.02944207272,2.193434418,0.1030472545,94.09686442,0.01472103636,5.881054026,39.31988812,,,1,,1,0,
46115,SD,Spink,96.55494934,0.2650038971,1.106780982,0.1091192518,1.200311769,0.01558846454,20.12470772,24.89477786,46504,12.1,0,15.2,0,0,1
46117,SD,Stanley,89.54821308,0.3034389751,0.7080242751,0.1348617667,6.608226568,0,15.81254214,24.30883345,62015,8.3,0,11,0,0,0
46119,SD,Sully,96.3583394,0.07283321194,0.8739985433,0,1.165331391,0,19.15513474,22.5782957,58230,6.9,0,8.6,0,0,1
46121,SD,Todd,9.498543487,0.1664585934,2.361631294,0.1872659176,86.31918435,0,6.169371619,40.12692468,29193,44,1,52.3,1,0,0
46123,SD,Tripp,82.84904323,0.1063075833,1.063075833,0.2126151665,13.62508859,0,21.03118356,23.44082211,48289,17.7,0,25.9,1,0,1
46125,SD,Turner,96.77728525,0.2396070444,1.341799449,0.2036659878,0.6229783156,0.03594105667,18.96489757,23.76901881,54134,10,0,9.6,0,1,0
46127,SD,Union,94.50656296,0.6180984791,2.118202653,0.8820056948,0.5278144316,0.07639419404,14.04264185,26.161539,74439,6.3,0,7,0,1,0
46129,SD,Walworth,82.23611622,0.1103346819,0.7171754321,0.2390584774,14.14122839,0,23.96101508,22.14049283,44480,14.8,0,20.3,0,0,1
46135,SD,Yankton,91.64364025,1.45734914,2.736429272,0.5125233978,2.393261432,0.02228362599,16.33389785,22.16775114,48991,13.6,0,14.5,0,0,0
46137,SD,Ziebach,21.67083185,0.214209211,3.106033559,0.07140307033,72.22420564,0,6.961799357,39.09318101,33239,47.1,1,54,1,0,0
47001,TN,Anderson,90.68934766,3.749550773,2.353285682,1.059510974,0.2808502709,0.01996565907,17.388758,21.91430739,44488,19.7,0,30,0,1,0
47003,TN,Bedford,78.54099161,7.627946203,11.28101558,0.7523636202,0.2130587243,0.06658085135,12.94775623,26.7854765,44734,17,0,24.7,0,0,0
47005,TN,Benton,94.38413488,1.94675238,1.764812906,0.3760082479,0.4123961429,0,19.89811389,20.50457881,36201,20.5,0,32.2,0,0,0
47007,TN,Bledsoe,92.69959615,3.642435539,1.980428705,0.1320285803,0.403852128,0.02329916123,15.35414725,21.49735943,39730,26.1,0,34.5,1,0,0
47009,TN,Blount,92.0575563,2.694089911,2.79733355,0.7015689781,0.2967238436,0.02032355093,16.07186408,22.25510121,49532,13.1,0,19.3,0,1,0
47011,TN,Bradley,88.50681568,4.15913018,4.712872488,0.8296029829,0.2495882299,0.04547153987,14.14569081,22.9742429,43772,18.1,0,23.8,0,1,0
47013,TN,Campbell,97.03801945,0.2873563218,1.159249435,0.2529718047,0.2480597308,0.02456036939,17.21927498,21.97907457,33092,26.2,1,39.4,1,1,0
47015,TN,Cannon,95.57278458,1.210057242,1.521628867,0.1376711832,0.1883921455,0.06521266575,16.05680748,22.46938628,43864,16.4,0,23.4,0,1,0
47017,TN,Carroll,85.74083164,9.995792721,2.086108969,0.1788093402,0.3786550733,0.02804852395,17.89145221,21.92342753,38412,21.1,0,31.1,0,0,0
47019,TN,Carter,95.5158122,1.29388409,1.549874617,0.3134577877,0.1915575369,0.01393145723,17.09738089,20.0821956,35053,23.6,0,33.1,1,1,0
47021,TN,Cheatham,94.39713592,1.411584196,2.32706815,0.3554532668,0.2940800409,0.03324383071,10.86817543,24.93798747,56447,10.6,0,16.3,0,1,0
47023,TN,Chester,86.60907127,9.112135894,2.002218201,0.309380655,0.3794291051,0.0116747417,14.59342712,23.29110968,43452,19,0,26.5,0,1,0
47025,TN,Claiborne,96.39276069,0.8692142924,0.822649241,0.5122155651,0.282494645,0.01552168379,15.96249961,21.03188154,35193,21.6,1,33.1,1,0,0
47027,TN,Clay,95.71301361,1.272102786,1.60284951,0.08904719501,0.2035364457,0.01272102786,20.08650299,20.87520672,32750,23.7,0,34.8,0,0,0
47029,TN,Cocke,94.21232685,1.847905333,1.760978072,0.2944310471,0.3168638887,0.05327799899,16.72648758,21.45420896,31355,26.4,1,40.1,1,0,0
47031,TN,Coffee,90.04280627,3.447230851,3.80142435,0.8504432154,0.2746420183,0.03219940905,15.76255777,24.3579059,44452,15.9,0,24.2,0,0,0
47033,TN,Crockett,77.14932127,12.59426848,8.734402852,0.1713972302,0.08227067051,0.02742355684,16.41985466,24.48238036,38474,19.1,0,25.8,0,1,0
47035,TN,Cumberland,95.82359553,0.2604677716,2.331721763,0.4228141223,0.2586837457,0.04281661998,25.96292794,19.05161187,39472,16.7,0,27.5,1,0,0
47037,TN,Davidson,57.42682481,27.45814856,9.752489704,3.012377908,0.2313776866,0.04675424977,10.43641023,21.76402348,51999,17.1,0,26.5,0,1,0
47039,TN,Decatur,93.11048737,2.866377477,2.619715914,0.2126392787,0.1956281364,0.05103342689,20.65152675,21.47656715,38771,19.4,0,28.7,0,0,0
47041,TN,DeKalb,90.69059446,1.244458687,6.617529242,0.2563691716,0.1869358543,0.01068204882,15.78806815,22.91833574,43804,20.2,0,30.9,0,0,0
47043,TN,Dickson,90.36362904,4.097370435,3.167156606,0.4047034188,0.324165425,0.03020174767,13.25856723,25.04127572,47621,16.4,0,23.3,0,1,0
47045,TN,Dyer,80.98082692,14.17242729,2.6137994,0.4904134603,0.187817921,0.02086865788,14.39154819,24.91717751,43391,22.5,0,31.3,0,0,0
47047,TN,Fayette,68.18785307,27.96449119,2.233618827,0.4842110744,0.2759482467,0.007809856038,14.87517247,23.1119673,56710,13.8,0,21.5,0,1,0
47049,TN,Fentress,97.56667966,0.1447742079,1.052397127,0.189320118,0.2338660282,0.02227295506,16.96642352,23.13046383,31824,25.7,1,36.3,1,0,0
47051,TN,Franklin,89.73740622,5.081360226,2.506577024,0.7283445386,0.3337230829,0.04628276332,17.31706129,21.82354087,47286,15,0,21.7,0,0,0
47053,TN,Gibson,77.63420083,18.73276573,2.036914035,0.2133526558,0.1972505686,0.008051043617,16.47847352,24.95622245,40789,15.7,0,23.4,0,0,0
47055,TN,Giles,85.53840936,10.19501441,1.597422418,0.3764626081,0.3221977277,0.0237408852,16.65253519,22.07563168,42207,16.1,0,24.3,0,0,0
47057,TN,Grainger,96.01006312,0.4457783466,2.339232908,0.1059275279,0.1588912919,0.01324094099,15.99947036,22.28009004,38103,18.7,0,27.9,1,1,0
47059,TN,Greene,93.90681524,1.968589734,2.455289041,0.3617556043,0.2179250628,0.01598117127,17.44272203,21.18667461,36309,18,0,25.2,0,0,0
47061,TN,Grundy,97.21228928,0.2627161935,0.8246369408,0.175144129,0.4597533387,0.007297672043,17.52171057,23.11902503,33595,26.1,1,36.6,1,0,0
47063,TN,Hamblen,82.89524175,3.827705295,10.73004605,0.7162957278,0.1598874392,0.1071245843,15.85763622,23.56740854,39566,19,0,26.3,0,1,0
47065,TN,Hamilton,71.97046926,20.05658869,4.456062034,1.740161623,0.2428201615,0.044581425,14.68660744,21.580679,48943,15.2,0,21.7,0,1,0
47067,TN,Hancock,97.8589236,0.3519577651,0.1906437894,0.1026543481,0.2786332307,0,16.99662707,21.93870069,27987,30.1,1,44.3,1,0,0
47069,TN,Hardeman,55.76266833,41.19913404,1.379664624,0.5320515173,0.2054819653,0,13.9837816,21.19766631,37729,24.2,0,31.1,1,0,0
47071,TN,Hardin,92.6381311,3.411972643,1.909628833,0.3919157765,0.2651194959,0.02689618074,18.47767617,21.68984861,36765,22.7,0,31.9,1,0,0
47073,TN,Hawkins,95.81229215,1.293262717,1.177133004,0.4873928879,0.1759541112,0.01407632889,16.48162159,22.32857671,38708,21.2,0,30.6,0,1,0
47075,TN,Haywood,44.81290254,50.19960611,3.848405813,0.1117794219,0.1330707404,0,13.7488689,25.60281045,35216,22.5,0,33.1,1,0,0
47077,TN,Henderson,88.16305953,7.810868234,1.915805395,0.2736864849,0.1440455184,0.01080341388,14.80787929,24.33288919,41328,17.5,0,25,0,0,0
47079,TN,Henry,88.22146613,7.97401794,1.710485617,0.2938447263,0.2876585215,0.01546551191,19.68450356,21.73832354,38328,19.1,0,30.8,0,0,0
47081,TN,Hickman,91.76589712,4.463345484,1.842851357,0.1903604698,0.4779262859,0.008100445525,13.9327663,22.527339,39682,20.4,0,29.3,0,1,0
47083,TN,Houston,94.12532637,2.254925231,1.530975552,0.2967006883,0.2373605507,0.0356040826,17.83764538,23.64111085,39999,19.5,0,29.9,0,0,0
47085,TN,Humphreys,94.38990182,2.454417952,1.499622397,0.1834070558,0.350631136,0.03236595102,17.28881217,23.15783795,43657,15.9,0,25.2,0,0,0
47087,TN,Jackson,96.81216704,0.2491837085,1.409176835,0.08592541674,0.446812167,0.008592541674,17.65767314,20.37291631,34651,23.6,0,34.2,0,0,0
47089,TN,Jefferson,92.86283969,2.005563445,3.149376544,0.4123951991,0.2956795767,0.0213978641,16.21179995,22.09621258,42669,16.8,0,25.6,0,1,0
47091,TN,Johnson,95.22582767,2.044507783,1.474457356,0.1918438939,0.1754001316,0.01644376233,17.69348827,18.42797632,33402,27.2,1,34.9,1,0,0
47093,TN,Knox,83.8866704,8.710258059,3.473183011,1.850420845,0.2355249337,0.06408684346,13.06978294,21.86124851,52136,15.6,0,19.8,0,1,0
47095,TN,Lake,69.0628192,27.60469867,1.736465781,0.1404494382,0.2553626149,0.01276813075,13.71297242,16.71348315,29908,43.1,1,47.9,1,0,0
47097,TN,Lauderdale,61.24393313,34.78698544,2.027682905,0.1977350351,0.5572532806,0,12.30990473,24.25669603,34715,26.2,0,35.1,1,0,0
47099,TN,Lawrence,94.79567222,1.521412023,1.645608923,0.2866082304,0.3391530727,0.004776803841,16.09305214,25.14748382,40076,18.9,0,28.7,0,0,0
47101,TN,Lewis,94.62215278,1.628155579,1.817284763,0.353589343,0.2795822712,0.04111503988,16.20754872,23.83027712,38198,17.9,0,29.7,0,0,0
47103,TN,Lincoln,88.13284973,6.762387219,2.652798178,0.3447138875,0.4346392494,0.03896765684,16.63619196,23.33862894,43694,16,0,25.3,0,0,0
47105,TN,Loudon,90.15569652,1.064749979,6.991926847,0.5848916715,0.2286020265,0.04530850976,21.48859049,20.32292611,52787,13.5,0,22,0,1,0
47107,TN,McMinn,90.44694448,3.866758505,2.835495351,0.7366165385,0.3022997742,0.01530631768,16.86182222,22.56725213,39207,23,0,31.6,0,0,0
47109,TN,McNairy,90.95302013,5.90987536,1.518696069,0.1879194631,0.1802492809,0.003835091083,17.28475551,23.46308725,37337,18.9,0,27.6,0,0,0
47111,TN,Macon,94.21521036,0.3550880978,4.130708378,0.1977705861,0.2741819489,0.01348435814,14.08665948,25.02247393,37865,18.5,0,30,0,1,0
47113,TN,Madison,58.05033878,36.14666205,3.36337925,0.910533705,0.1485339899,0.02848597066,13.15644902,24.04419395,46694,18.1,0,28.8,0,1,0
47115,TN,Marion,93.23936679,3.566242873,1.278464426,0.3931012501,0.3931012501,0.003541452704,15.911747,21.8047243,41090,19,0,28.5,0,1,0
47117,TN,Marshall,86.76552242,6.483326257,4.526896822,0.424600712,0.3266159323,0.04899238985,13.12342816,24.65950289,46788,13.8,0,20.5,0,0,0
47119,TN,Maury,80.19047384,12.44626711,4.828548841,0.5953851475,0.2865754237,0.0259400168,12.94406838,24.28109096,50868,13.2,0,19.4,0,1,0
47121,TN,Meigs,95.81383477,0.9869820471,1.497490003,0.1531523866,0.4934910236,0,16.03845827,21.49238492,41061,20.2,0,30.2,0,0,0
47123,TN,Monroe,92.42345965,2.021608751,3.252543858,0.3391810238,0.4470001572,0.02246231946,16.43792538,22.86214875,37867,18.6,0,28.9,0,0,0
47125,TN,Montgomery,67.05293882,18.57065763,7.979991992,2.019369701,0.4537779041,0.367896664,8.002622859,27.97755482,49603,13.4,0,18.4,0,1,0
47127,TN,Moore,94.89154354,2.279157498,1.10028293,0.3772398617,0.2514932411,0.01571832757,18.3590066,22.1785602,52911,11.8,0,18.8,0,0,0
47129,TN,Morgan,93.86455633,3.652158093,0.8550507118,0.1728293992,0.2956292355,0.0272888525,13.71264838,21.02606085,46067,21.2,0,29.4,0,1,0
47131,TN,Obion,84.84924702,10.54170466,3.140818059,0.2357971516,0.154054139,0.02515169617,16.75417361,22.85345993,39946,19.5,0,27.3,0,0,0
47133,TN,Overton,97.14259838,0.3894398406,0.9147307884,0.1947199203,0.2943440656,0.00452837024,16.80478196,23.22601096,36316,17.5,0,26.2,1,0,0
47135,TN,Perry,94.78205938,1.465571699,1.655085281,0.176879343,0.5432722678,0,18.73657612,22.56475047,34445,22.3,0,33.6,0,0,0
47137,TN,Pickett,97.77427615,0.09848335631,1.319676975,0.07878668505,0.2166633839,0,22.45420524,19.18455781,34714,18.9,0,29.3,0,0,0
47139,TN,Polk,96.653789,0.2971768202,1.384843982,0.1367013373,0.338781575,0.005943536404,17.06983655,22.13967311,38923,18.4,0,28.3,0,1,0
47141,TN,Putnam,89.94897748,1.96485115,5.334550131,1.16010564,0.2917548153,0.02488903638,14.60848163,21.5248683,40629,19.7,0,23.8,0,0,0
47143,TN,Rhea,92.12172656,1.914552485,3.731648276,0.402401836,0.3961143073,0.04401270081,15.70624666,23.43990694,39863,23.3,0,32.8,0,0,0
47145,TN,Roane,93.67121316,2.6393016,1.310422473,0.5057123346,0.3082261309,0.02768498182,18.55816615,20.82833466,43939,17.6,0,25.2,0,1,0
47147,TN,Robertson,84.7260987,7.357844394,5.888387671,0.487304437,0.2866496688,0.02564760195,11.77375798,25.71096661,53413,12.3,0,18.4,0,1,0
47149,TN,Rutherford,75.58262631,12.38899636,6.664026443,3.008712739,0.2555178139,0.04417297528,8.212365387,26.16639503,60022,11.1,0,13.5,0,1,0
47151,TN,Scott,98.05200648,0.08547777578,0.5398596365,0.1889508728,0.2474356667,0.004498830304,13.73492892,25.32841461,33254,25.5,1,34.2,1,0,0
47153,TN,Sequatchie,94.96882086,0.1346371882,3.273809524,0.283446712,0.3330498866,0.0283446712,15.58956916,23.55442177,43207,18.7,0,28.6,1,1,0
47155,TN,Sevier,91.63968895,0.7119892312,5.325456952,0.8554995606,0.3281825362,0.01668724761,15.48242833,22.12951529,41987,14.6,0,23.5,0,0,0
47157,TN,Shelby,38.71161782,51.89824976,5.615516297,2.290210469,0.1944711549,0.02953719315,10.26514482,26.38318148,46998,20.2,0,31.4,1,1,0
47159,TN,Smith,93.92674528,2.113116978,2.175727851,0.1669623291,0.4226233956,0.01565271836,13.58134196,24.22519044,44556,18.1,0,25.2,0,1,0
47161,TN,Stewart,93.58300811,1.403482438,1.876313419,1.013209246,0.5628940258,0.02251576103,16.68417893,22.8610027,44266,15.5,0,25.2,0,0,0
47163,TN,Sullivan,94.39495482,2.086428649,1.480012498,0.561779841,0.2416737341,0.01785452389,18.62928269,20.592005,42277,16.4,0,24.6,0,1,0
47165,TN,Sumner,86.95757727,6.357496343,3.926670609,1.005944785,0.2527311774,0.05789162439,12.61290423,25.29179246,59816,10.1,0,13.9,0,1,0
47167,TN,Tipton,76.67032301,18.6522814,2.07756913,0.5828326321,0.3552659583,0.07858417511,11.06727133,27.22777951,54077,14.4,0,21,0,1,0
47169,TN,Trousdale,85.90851334,9.504447268,2.5158831,0.2287166455,0.292249047,0.0127064803,13.53240152,24.58703939,47531,16.2,0,24.7,0,1,0
47171,TN,Unicoi,94.7305193,0.1911210615,3.78965762,0.1638180527,0.2238846721,0.01092120352,19.66362693,20.15508109,36641,19.2,0,27.5,0,1,0
47173,TN,Union,97.01711236,0.1098958606,1.303050918,0.09942958815,0.2302579936,0.01569940866,13.77361453,23.87880057,36878,23.9,0,33.9,1,1,0
47175,TN,Van Buren,97.47656813,0.3965392934,0.9012256669,0.1261715934,0.2343186734,0,16.97909156,20.85436193,39348,18.9,0,30.9,0,0,0
47177,TN,Warren,87.19847386,2.723461934,8.092572605,0.4769196014,0.2384598007,0.03012123798,15.12337157,24.3454906,39357,21.2,0,30.1,0,0,0
47179,TN,Washington,90.17962416,3.84374568,2.954162906,1.188007709,0.2626464681,0.020328674,15.25545012,20.18799958,45261,17.2,0,22.1,0,1,0
47181,TN,Wayne,91.26960813,5.728218084,1.627401445,0.1762528641,0.299629869,0.01175019094,15.85100758,19.5875683,34895,25.4,0,32.5,0,0,0
47183,TN,Weakley,87.65026698,7.758202222,1.99880072,1.042231804,0.2541332343,0.0171325776,15.26512664,20.07367008,38025,18.2,0,24.6,0,0,0
47185,TN,White,94.79509307,1.741418676,1.644673194,0.2670175303,0.2554080724,0.07739638559,17.54576061,22.46430092,38649,18.2,0,28.4,0,0,0
